,NOME,TELEFONE,CATEGORIA,SUBCATEGORIA,CIDADE,UF,EMAIL,EMPRESA,STATUS,ULTIMA_COMPRA,ORIGEM_LEAD,DATA_CADASTRO,RESPONSAVEL,PRIORIDADE,VALOR_POTENCIAL,ETAPA_FUNIL,PROXIMO_CONTATO,OBSERVACOES,TAGS,TELEFONE_2,WHATSAPP,LINKEDIN,INSTAGRAM,CARGO,,CEP,ID_CONTATO,LEAD_SCORE,RESPONSAVEL,DATA_CADASTRO,DATA_ULTIMA_INTERACAO
FALSE,Andre Carvalho,5516923428379,FORNECEDOR,Tratamento CCA,Goiania,GO,andre.carvalho@email.com,Tratamento CCA Rocha,ATIVO,2025-08-05,,,,,,,,,,,,,,,,,,,,,
FALSE,Camila Carvalho,5517912957093,FORNECEDOR,Postes,Ourinhos,SP,camila.carvalho@email.com,Postes Moreira,VIP,2025-02-18,,,,,,,,,,,,,,,,,,,,,
FALSE,Lucas Martins,5515977696334,FORNECEDOR,Briquetes,Londrina,PR,lucas.martins@email.com,Briquetes Mendes,ATIVO,2025-02-12,,,,,,,,,,,,,,,,,,,,,
FALSE,Fernanda Martins,5515994116256,FORNECEDOR,Tratamento CCA,Campo Grande,MS,fernanda.martins@email.com,Tratamento CCA Mendes,VIP,2025-09-04,,,,,,,,,,,,,,,,,,,,,
FALSE,Thiago Silva,5515936538536,FORNECEDOR,Tratamento CCA,Ourinhos,SP,thiago.silva@email.com,Tratamento CCA Santos,VIP,2025-12-18,,,,,,,,,,,,,,,,,,,,,
FALSE,Maria Rodrigues,5517946992925,FORNECEDOR,Postes,Paraguacu Paulista,SP,maria.rodrigues@email.com,Postes Lima,VIP,2025-05-15,,,,,,,,,,,,,,,,,,,,,
FALSE,Carlos Rodrigues,5517922405046,FORNECEDOR,Briquetes,Ribeirao Preto,SP,carlos.rodrigues@email.com,Briquetes Pereira,ATIVO,2025-03-01,,,,,,,,,,,,,,,,,,,,,
FALSE,Bruno Martins,5517941851581,FORNECEDOR,Palanques,Ribeirao Preto,SP,bruno.martins@email.com,Palanques Moreira,ATIVO,2025-02-21,,,,,,,,,,,,,,,,,,,,,
FALSE,Rafael Oliveira,5517995512977,FORNECEDOR,Tratamento CCA,Assis,SP,rafael.oliveira@email.com,Tratamento CCA Moreira,VIP,2025-04-16,,,,,,,,,,,,,,,,,,,,,
FALSE,Patricia Moreira,5516955245235,FORNECEDOR,Postes,Botucatu,SP,patricia.moreira@email.com,Postes Ribeiro,VIP,2025-03-17,,,,,,,,,,,,,,,,,,,,,
FALSE,Aline Moreira,5518959706028,FORNECEDOR,Madeira Bruta,Presidente Prudente,SP,aline.moreira@email.com,Madeira Bruta Silva,ATIVO,2025-04-28,,,,,,,,,,,,,,,,,,,,,
FALSE,Pedro Nunes,5514972967198,FORNECEDOR,Palanques,Uberlandia,MG,pedro.nunes@email.com,Palanques Gomes,ATIVO,2025-12-15,,,,,,,,,,,,,,,,,,,,,
FALSE,Pedro Martins,5517926663583,FORNECEDOR,Cavacos,Piraju,SP,pedro.martins@email.com,Cavacos Pereira,ATIVO,2025-06-23,,,,,,,,,,,,,,,,,,,,,
FALSE,Bruno Rocha,5516967796026,FORNECEDOR,Lenha,Londrina,PR,bruno.rocha@email.com,Lenha Ferreira,ATIVO,2025-08-15,,,,,,,,,,,,,,,,,,,,,
FALSE,Pedro Moreira,5514979249446,FORNECEDOR,Madeira Bruta,Goiania,GO,pedro.moreira@email.com,Madeira Bruta Lima,VIP,2025-04-22,,,,,,,,,,,,,,,,,,,,,
FALSE,Carlos Silva,5515989404445,FORNECEDOR,Toras,Piraju,SP,carlos.silva@email.com,Toras Carvalho,ATIVO,2025-08-04,,,,,,,,,,,,,,,,,,,,,
FALSE,Rafael Dias,5516924165003,FORNECEDOR,Toras,Tupa,SP,rafael.dias@email.com,Toras Souza,ATIVO,2025-04-07,,,,,,,,,,,,,,,,,,,,,
FALSE,Ricardo Carvalho,5515958735202,FORNECEDOR,Palanques,Campo Grande,MS,ricardo.carvalho@email.com,Palanques Almeida,NOVO,2025-09-10,,,,,,,,,,,,,,,,,,,,,
FALSE,Aline Nunes,5518913856952,FORNECEDOR,Eucalipto Verde,Ourinhos,SP,aline.nunes@email.com,Eucalipto Verde Souza,ATIVO,2025-08-19,,,,,,,,,,,,,,,,,,,,,
FALSE,Bruna Ferreira,5517932460614,FORNECEDOR,Lenha,Presidente Prudente,SP,bruna.ferreira@email.com,Lenha Moreira,ATIVO,2025-06-25,,,,,,,,,,,,,,,,,,,,,
FALSE,Felipe Almeida,5518941454416,FORNECEDOR,Postes,Botucatu,SP,felipe.almeida@email.com,Postes Santos,ATIVO,2025-04-06,,,,,,,,,,,,,,,,,,,,,
FALSE,Ricardo Alves,5516931480851,FORNECEDOR,Estacas,Marilia,SP,ricardo.alves@email.com,Estacas Santos,ATIVO,2025-10-10,,,,,,,,,,,,,,,,,,,,,
FALSE,Aline Lima,5518926217664,FORNECEDOR,Briquetes,Paraguacu Paulista,SP,aline.lima@email.com,Briquetes Carvalho,ATIVO,2025-06-20,,,,,,,,,,,,,,,,,,,,,
FALSE,Julia Silva,5515982110647,FORNECEDOR,Postes,Candido Mota,SP,julia.silva@email.com,Postes Alves,ATIVO,2025-01-13,,,,,,,,,,,,,,,,,,,,,
FALSE,Rafael Gomes,5514946895020,FORNECEDOR,Mouroes,Uberlandia,MG,rafael.gomes@email.com,Mouroes Costa,ATIVO,2025-06-11,,,,,,,,,,,,,,,,,,,,,
FALSE,Andre Lima,5514936021222,FORNECEDOR,Toras,Candido Mota,SP,andre.lima@email.com,Toras Gomes,ATIVO,2025-08-04,,,,,,,,,,,,,,,,,,,,,
FALSE,Rafael Nunes,5515923514896,FORNECEDOR,Mouroes,Piraju,SP,rafael.nunes@email.com,Mouroes Rocha,ATIVO,2025-04-16,,,,,,,,,,,,,,,,,,,,,
FALSE,Joao Rodrigues,5515995574831,FORNECEDOR,Madeira Bruta,Botucatu,SP,joao.rodrigues@email.com,Madeira Bruta Dias,ATIVO,2025-12-27,,,,,,,,,,,,,,,,,,,,,
FALSE,Carlos Silva,5516942404098,FORNECEDOR,Palanques,Botucatu,SP,carlos.silva@email.com,Palanques Rodrigues,VIP,2025-02-10,,,,,,,,,,,,,,,,,,,,,
FALSE,Julia Mendes,5517961012698,FORNECEDOR,Estacas,Ribeirao Preto,SP,julia.mendes@email.com,Estacas Oliveira,ATIVO,2025-10-09,,,,,,,,,,,,,,,,,,,,,
FALSE,Larissa Lima,5518916474906,FORNECEDOR,Lenha,Presidente Prudente,SP,larissa.lima@email.com,Lenha Oliveira,ATIVO,2025-01-28,,,,,,,,,,,,,,,,,,,,,
FALSE,Ricardo Souza,5514937402497,FORNECEDOR,Palanques,Goiania,GO,ricardo.souza@email.com,Palanques Souza,ATIVO,2025-05-25,,,,,,,,,,,,,,,,,,,,,
FALSE,Juliana Moreira,5515920726402,FORNECEDOR,Madeira Bruta,Ourinhos,SP,juliana.moreira@email.com,Madeira Bruta Rodrigues,ATIVO,2025-08-15,,,,,,,,,,,,,,,,,,,,,
FALSE,Bruna Pereira,5515997828118,FORNECEDOR,Lenha,Goiania,GO,bruna.pereira@email.com,Lenha Costa,ATIVO,2025-10-05,,,,,,,,,,,,,,,,,,,,,
FALSE,Lucas Carvalho,5514960205984,FORNECEDOR,Toras,Candido Mota,SP,lucas.carvalho@email.com,Toras Silva,NOVO,2025-06-16,,,,,,,,,,,,,,,,,,,,,
FALSE,Bruna Pereira,5517941340238,FORNECEDOR,Cavacos,Bauru,SP,bruna.pereira@email.com,Cavacos Gomes,ATIVO,2025-05-21,,,,,,,,,,,,,,,,,,,,,
FALSE,Julia Ribeiro,5515982246714,FORNECEDOR,Toras,Uberlandia,MG,julia.ribeiro@email.com,Toras Carvalho,ATIVO,2025-12-16,,,,,,,,,,,,,,,,,,,,,
FALSE,Camila Oliveira,5517940722231,FORNECEDOR,Tratamento CCA,Goiania,GO,camila.oliveira@email.com,Tratamento CCA Mendes,ATIVO,2025-01-13,,,,,,,,,,,,,,,,,,,,,
FALSE,Pedro Almeida,5517980545701,FORNECEDOR,Mouroes,Goiania,GO,pedro.almeida@email.com,Mouroes Silva,VIP,2025-07-11,,,,,,,,,,,,,,,,,,,,,
FALSE,Andre Souza,5514937813497,FORNECEDOR,Cavacos,Presidente Prudente,SP,andre.souza@email.com,Cavacos Rodrigues,NOVO,2025-05-03,,,,,,,,,,,,,,,,,,,,,
FALSE,Aline Ribeiro,5514925193340,FORNECEDOR,Postes,Presidente Prudente,SP,aline.ribeiro@email.com,Postes Carvalho,ATIVO,2025-08-04,,,,,,,,,,,,,,,,,,,,,
FALSE,Julia Santos,5514950392666,FORNECEDOR,Postes,Avare,SP,julia.santos@email.com,Postes Mendes,NOVO,2025-08-07,,,,,,,,,,,,,,,,,,,,,
FALSE,Aline Pereira,5516990690686,FORNECEDOR,Estacas,Bauru,SP,aline.pereira@email.com,Estacas Dias,ATIVO,2025-10-04,,,,,,,,,,,,,,,,,,,,,
FALSE,Carlos Moreira,5514913075144,FORNECEDOR,Palanques,Paraguacu Paulista,SP,carlos.moreira@email.com,Palanques Oliveira,ATIVO,2025-08-06,,,,,,,,,,,,,,,,,,,,,
FALSE,Camila Silva,5517936611962,FORNECEDOR,Estacas,Rancharia,SP,camila.silva@email.com,Estacas Costa,VIP,2025-11-08,,,,,,,,,,,,,,,,,,,,,
FALSE,Joao Silva,5516976748104,FORNECEDOR,Briquetes,Presidente Prudente,SP,joao.silva@email.com,Briquetes Alves,ATIVO,2025-01-26,,,,,,,,,,,,,,,,,,,,,
FALSE,Felipe Martins,5516929006786,FORNECEDOR,Tratamento CCA,Botucatu,SP,felipe.martins@email.com,Tratamento CCA Martins,ATIVO,2025-03-27,,,,,,,,,,,,,,,,,,,,,
FALSE,Julia Nunes,5517919691278,FORNECEDOR,Toras,Uberlandia,MG,julia.nunes@email.com,Toras Rodrigues,NOVO,2025-02-08,,,,,,,,,,,,,,,,,,,,,
FALSE,Ricardo Lima,5515980987303,FORNECEDOR,Briquetes,Avare,SP,ricardo.lima@email.com,Briquetes Rodrigues,VIP,2025-04-12,,,,,,,,,,,,,,,,,,,,,
FALSE,Bruna Rocha,5518933584204,FORNECEDOR,Palanques,Marilia,SP,bruna.rocha@email.com,Palanques Rodrigues,VIP,2025-06-04,,,,,,,,,,,,,,,,,,,,,
FALSE,Camila Lima,5515967865925,FORNECEDOR,Mouroes,Tupa,SP,camila.lima@email.com,Mouroes Souza,ATIVO,2025-07-05,,,,,,,,,,,,,,,,,,,,,
FALSE,Fernanda Nunes,5516977215803,FORNECEDOR,Mouroes,Ourinhos,SP,fernanda.nunes@email.com,Mouroes Dias,ATIVO,2025-05-20,,,,,,,,,,,,,,,,,,,,,
FALSE,Joao Dias,5518997332830,FORNECEDOR,Eucalipto Verde,Paraguacu Paulista,SP,joao.dias@email.com,Eucalipto Verde Silva,ATIVO,2025-03-24,,,,,,,,,,,,,,,,,,,,,
FALSE,Lucas Rodrigues,5514997435718,FORNECEDOR,Briquetes,Uberlandia,MG,lucas.rodrigues@email.com,Briquetes Carvalho,ATIVO,2025-02-08,,,,,,,,,,,,,,,,,,,,,
FALSE,Thiago Oliveira,5514980164572,FORNECEDOR,Madeira Bruta,Uberlandia,MG,thiago.oliveira@email.com,Madeira Bruta Lima,NOVO,2025-12-21,,,,,,,,,,,,,,,,,,,,,
FALSE,Patricia Carvalho,5514949340563,FORNECEDOR,Lenha,Campo Grande,MS,patricia.carvalho@email.com,Lenha Martins,ATIVO,2025-07-20,,,,,,,,,,,,,,,,,,,,,
FALSE,Ricardo Ribeiro,5518915363242,FORNECEDOR,Eucalipto Verde,Avare,SP,ricardo.ribeiro@email.com,Eucalipto Verde Rocha,ATIVO,2025-08-17,,,,,,,,,,,,,,,,,,,,,
FALSE,Camila Pereira,5516957907238,FORNECEDOR,Tratamento CCA,Londrina,PR,camila.pereira@email.com,Tratamento CCA Costa,VIP,2025-06-25,,,,,,,,,,,,,,,,,,,,,
FALSE,Lucas Rodrigues,5515986398820,FORNECEDOR,Estacas,Piraju,SP,lucas.rodrigues@email.com,Estacas Oliveira,NOVO,2025-05-06,,,,,,,,,,,,,,,,,,,,,
FALSE,Fernanda Santos,5516997535908,FORNECEDOR,Toras,Assis,SP,fernanda.santos@email.com,Toras Mendes,ATIVO,2025-04-24,,,,,,,,,,,,,,,,,,,,,
FALSE,Julia Lima,5515967370674,FORNECEDOR,Mouroes,Uberlandia,MG,julia.lima@email.com,Mouroes Oliveira,NOVO,2025-11-26,,,,,,,,,,,,,,,,,,,,,
FALSE,Carlos Ferreira,5515927442927,FORNECEDOR,Estacas,Londrina,PR,carlos.ferreira@email.com,Estacas Gomes,ATIVO,2025-07-07,,,,,,,,,,,,,,,,,,,,,
FALSE,Patricia Costa,5515973232772,FORNECEDOR,Madeira Bruta,Assis,SP,patricia.costa@email.com,Madeira Bruta Lima,ATIVO,2025-06-07,,,,,,,,,,,,,,,,,,,,,
FALSE,Pedro Nunes,5518995509727,FORNECEDOR,Postes,Goiania,GO,pedro.nunes@email.com,Postes Moreira,VIP,2025-08-20,,,,,,,,,,,,,,,,,,,,,
FALSE,Patricia Pereira,5516911654832,FORNECEDOR,Madeira Bruta,Ribeirao Preto,SP,patricia.pereira@email.com,Madeira Bruta Almeida,VIP,2025-12-02,,,,,,,,,,,,,,,,,,,,,
FALSE,Fernanda Souza,5514987079760,FORNECEDOR,Madeira Bruta,Tupa,SP,fernanda.souza@email.com,Madeira Bruta Rocha,NOVO,2025-07-02,,,,,,,,,,,,,,,,,,,,,
FALSE,Larissa Lima,5517991507974,FORNECEDOR,Mouroes,Paraguacu Paulista,SP,larissa.lima@email.com,Mouroes Oliveira,ATIVO,2025-12-26,,,,,,,,,,,,,,,,,,,,,
FALSE,Rafael Pereira,5518924930074,FORNECEDOR,Madeira Bruta,Maringa,PR,rafael.pereira@email.com,Madeira Bruta Moreira,NOVO,2025-12-25,,,,,,,,,,,,,,,,,,,,,
FALSE,Felipe Gomes,5517924486605,FORNECEDOR,Lenha,Londrina,PR,felipe.gomes@email.com,Lenha Souza,NOVO,2025-10-14,,,,,,,,,,,,,,,,,,,,,
FALSE,Julia Lima,5516968962782,FORNECEDOR,Briquetes,Assis,SP,julia.lima@email.com,Briquetes Carvalho,VIP,2025-02-21,,,,,,,,,,,,,,,,,,,,,
FALSE,Patricia Souza,5517954773873,FORNECEDOR,Cavacos,Bauru,SP,patricia.souza@email.com,Cavacos Santos,NOVO,2025-12-14,,,,,,,,,,,,,,,,,,,,,
FALSE,Thiago Nunes,5517985316812,FORNECEDOR,Briquetes,Avare,SP,thiago.nunes@email.com,Briquetes Moreira,NOVO,2025-10-06,,,,,,,,,,,,,,,,,,,,,
FALSE,Camila Rocha,5517968508942,FORNECEDOR,Lenha,Campo Grande,MS,camila.rocha@email.com,Lenha Rodrigues,NOVO,2025-06-27,,,,,,,,,,,,,,,,,,,,,
FALSE,Felipe Carvalho,5516934579433,FORNECEDOR,Postes,Botucatu,SP,felipe.carvalho@email.com,Postes Mendes,ATIVO,2025-11-01,,,,,,,,,,,,,,,,,,,,,
FALSE,Larissa Rocha,5518990098879,FORNECEDOR,Cavacos,Goiania,GO,larissa.rocha@email.com,Cavacos Dias,ATIVO,2025-02-12,,,,,,,,,,,,,,,,,,,,,
FALSE,Rafael Oliveira,5517998469958,FORNECEDOR,Madeira Bruta,Marilia,SP,rafael.oliveira@email.com,Madeira Bruta Almeida,ATIVO,2025-07-21,,,,,,,,,,,,,,,,,,,,,
FALSE,Joao Alves,5514955847058,FORNECEDOR,Cavacos,Rancharia,SP,joao.alves@email.com,Cavacos Carvalho,ATIVO,2025-03-14,,,,,,,,,,,,,,,,,,,,,
FALSE,Bruno Souza,5516922719379,FORNECEDOR,Palanques,Presidente Prudente,SP,bruno.souza@email.com,Palanques Ribeiro,NOVO,2025-09-06,,,,,,,,,,,,,,,,,,,,,
FALSE,Joao Gomes,5517936313941,FORNECEDOR,Madeira Bruta,Ribeirao Preto,SP,joao.gomes@email.com,Madeira Bruta Silva,ATIVO,2025-04-28,,,,,,,,,,,,,,,,,,,,,
FALSE,Bruno Pereira,5517998903983,FORNECEDOR,Madeira Bruta,Londrina,PR,bruno.pereira@email.com,Madeira Bruta Pereira,ATIVO,2025-01-19,,,,,,,,,,,,,,,,,,,,,
FALSE,Bruno Moreira,5515958524726,FORNECEDOR,Eucalipto Verde,Avare,SP,bruno.moreira@email.com,Eucalipto Verde Gomes,NOVO,2025-08-11,,,,,,,,,,,,,,,,,,,,,
FALSE,Juliana Moreira,5517928069831,FORNECEDOR,Estacas,Ourinhos,SP,juliana.moreira@email.com,Estacas Dias,NOVO,2025-08-21,,,,,,,,,,,,,,,,,,,,,
FALSE,Pedro Ribeiro,5518989669991,FORNECEDOR,Cavacos,Maringa,PR,pedro.ribeiro@email.com,Cavacos Souza,VIP,2025-10-22,,,,,,,,,,,,,,,,,,,,,
FALSE,Bruna Moreira,5517943661588,FORNECEDOR,Tratamento CCA,Goiania,GO,bruna.moreira@email.com,Tratamento CCA Martins,ATIVO,2025-02-02,,,,,,,,,,,,,,,,,,,,,
FALSE,Juliana Rocha,5516949110685,FORNECEDOR,Palanques,Botucatu,SP,juliana.rocha@email.com,Palanques Ferreira,ATIVO,2025-05-01,,,,,,,,,,,,,,,,,,,,,
FALSE,Bruno Ferreira,5514926109018,FORNECEDOR,Toras,Tupa,SP,bruno.ferreira@email.com,Toras Carvalho,ATIVO,2025-12-05,,,,,,,,,,,,,,,,,,,,,
FALSE,Rafael Nunes,5515951892318,FORNECEDOR,Cavacos,Presidente Prudente,SP,rafael.nunes@email.com,Cavacos Lima,ATIVO,2025-05-23,,,,,,,,,,,,,,,,,,,,,
FALSE,Thiago Silva,5516986606137,FORNECEDOR,Madeira Bruta,Goiania,GO,thiago.silva@email.com,Madeira Bruta Dias,NOVO,2025-06-20,,,,,,,,,,,,,,,,,,,,,
FALSE,Rafael Souza,5517925525164,FORNECEDOR,Palanques,Avare,SP,rafael.souza@email.com,Palanques Rodrigues,NOVO,2025-01-05,,,,,,,,,,,,,,,,,,,,,
FALSE,Andre Santos,5515938322355,FORNECEDOR,Tratamento CCA,Presidente Prudente,SP,andre.santos@email.com,Tratamento CCA Lima,NOVO,2025-04-22,,,,,,,,,,,,,,,,,,,,,
FALSE,Maria Santos,5515931910202,FORNECEDOR,Cavacos,Ribeirao Preto,SP,maria.santos@email.com,Cavacos Rodrigues,VIP,2025-05-26,,,,,,,,,,,,,,,,,,,,,
FALSE,Patricia Martins,5515916071238,FORNECEDOR,Postes,Avare,SP,patricia.martins@email.com,Postes Ferreira,ATIVO,2025-06-14,,,,,,,,,,,,,,,,,,,,,
FALSE,Felipe Rocha,5515979484386,FORNECEDOR,Palanques,Campo Grande,MS,felipe.rocha@email.com,Palanques Almeida,ATIVO,2025-07-03,,,,,,,,,,,,,,,,,,,,,
FALSE,Maria Moreira,5515929571676,FORNECEDOR,Madeira Bruta,Tupa,SP,maria.moreira@email.com,Madeira Bruta Martins,ATIVO,2025-03-17,,,,,,,,,,,,,,,,,,,,,
FALSE,Bruna Gomes,5518961068929,FORNECEDOR,Cavacos,Piraju,SP,bruna.gomes@email.com,Cavacos Gomes,ATIVO,2025-03-26,,,,,,,,,,,,,,,,,,,,,
FALSE,Felipe Gomes,5514949505365,FORNECEDOR,Cavacos,Londrina,PR,felipe.gomes@email.com,Cavacos Nunes,ATIVO,2025-09-27,,,,,,,,,,,,,,,,,,,,,
FALSE,Maria Martins,5516971830692,FORNECEDOR,Madeira Bruta,Campo Grande,MS,maria.martins@email.com,Madeira Bruta Costa,ATIVO,2025-04-12,,,,,,,,,,,,,,,,,,,,,
FALSE,Lucas Ribeiro,5516917288286,FORNECEDOR,Mouroes,Marilia,SP,lucas.ribeiro@email.com,Mouroes Silva,VIP,2025-01-18,,,,,,,,,,,,,,,,,,,,,
FALSE,Juliana Gomes,5516966640563,FORNECEDOR,Mouroes,Ourinhos,SP,juliana.gomes@email.com,Mouroes Costa,ATIVO,2025-05-10,,,,,,,,,,,,,,,,,,,,,
FALSE,Fernanda Mendes,5516938402868,FORNECEDOR,Cavacos,Tupa,SP,fernanda.mendes@email.com,Cavacos Souza,ATIVO,2025-12-03,,,,,,,,,,,,,,,,,,,,,
FALSE,Maria Moreira,5517989246760,FORNECEDOR,Briquetes,Maringa,PR,maria.moreira@email.com,Briquetes Mendes,ATIVO,2025-07-06,,,,,,,,,,,,,,,,,,,,,
FALSE,Ana Rodrigues,5516919923967,FORNECEDOR,Mouroes,Botucatu,SP,ana.rodrigues@email.com,Mouroes Ribeiro,ATIVO,2025-02-26,,,,,,,,,,,,,,,,,,,,,
FALSE,Bruna Costa,5516915889354,FORNECEDOR,Palanques,Presidente Prudente,SP,bruna.costa@email.com,Palanques Oliveira,ATIVO,2025-06-16,,,,,,,,,,,,,,,,,,,,,
FALSE,Aline Pereira,5515914174698,FORNECEDOR,Cavacos,Candido Mota,SP,aline.pereira@email.com,Cavacos Ribeiro,VIP,2025-06-19,,,,,,,,,,,,,,,,,,,,,
FALSE,Larissa Carvalho,5517971929448,FORNECEDOR,Cavacos,Campo Grande,MS,larissa.carvalho@email.com,Cavacos Dias,ATIVO,2025-04-19,,,,,,,,,,,,,,,,,,,,,
FALSE,Fernanda Carvalho,5518998242101,FORNECEDOR,Palanques,Presidente Prudente,SP,fernanda.carvalho@email.com,Palanques Martins,ATIVO,2025-02-14,,,,,,,,,,,,,,,,,,,,,
FALSE,Rafael Mendes,5514985912171,FORNECEDOR,Tratamento CCA,Londrina,PR,rafael.mendes@email.com,Tratamento CCA Almeida,NOVO,2025-09-19,,,,,,,,,,,,,,,,,,,,,
FALSE,Camila Dias,5517955533934,FORNECEDOR,Palanques,Londrina,PR,camila.dias@email.com,Palanques Rodrigues,ATIVO,2025-09-10,,,,,,,,,,,,,,,,,,,,,
FALSE,Ana Oliveira,5515970305956,FORNECEDOR,Mouroes,Uberlandia,MG,ana.oliveira@email.com,Mouroes Martins,VIP,2025-10-19,,,,,,,,,,,,,,,,,,,,,
FALSE,Fernanda Moreira,5518937096638,FORNECEDOR,Eucalipto Verde,Uberlandia,MG,fernanda.moreira@email.com,Eucalipto Verde Silva,NOVO,2025-07-05,,,,,,,,,,,,,,,,,,,,,
FALSE,Maria Oliveira,5515917267500,FORNECEDOR,Postes,Londrina,PR,maria.oliveira@email.com,Postes Silva,ATIVO,2025-10-04,,,,,,,,,,,,,,,,,,,,,
FALSE,Juliana Oliveira,5516911733906,FORNECEDOR,Eucalipto Verde,Rancharia,SP,juliana.oliveira@email.com,Eucalipto Verde Rodrigues,ATIVO,2025-05-22,,,,,,,,,,,,,,,,,,,,,
FALSE,Carlos Martins,5515990625261,FORNECEDOR,Tratamento CCA,Ourinhos,SP,carlos.martins@email.com,Tratamento CCA Oliveira,ATIVO,2025-01-24,,,,,,,,,,,,,,,,,,,,,
FALSE,Pedro Ribeiro,5514943283089,FORNECEDOR,Cavacos,Marilia,SP,pedro.ribeiro@email.com,Cavacos Ferreira,VIP,2025-05-05,,,,,,,,,,,,,,,,,,,,,
FALSE,Ricardo Santos,5514955018751,FORNECEDOR,Tratamento CCA,Maringa,PR,ricardo.santos@email.com,Tratamento CCA Almeida,NOVO,2025-05-02,,,,,,,,,,,,,,,,,,,,,
FALSE,Larissa Carvalho,5516939134092,FORNECEDOR,Lenha,Candido Mota,SP,larissa.carvalho@email.com,Lenha Rocha,NOVO,2025-05-09,,,,,,,,,,,,,,,,,,,,,
FALSE,Fernanda Lima,5518924380232,FORNECEDOR,Palanques,Campo Grande,MS,fernanda.lima@email.com,Palanques Ribeiro,VIP,2025-07-17,,,,,,,,,,,,,,,,,,,,,
FALSE,Lucas Santos,5515931698154,FORNECEDOR,Lenha,Tupa,SP,lucas.santos@email.com,Lenha Ribeiro,ATIVO,2025-02-25,,,,,,,,,,,,,,,,,,,,,
FALSE,Lucas Oliveira,5514974337710,FORNECEDOR,Lenha,Campo Grande,MS,lucas.oliveira@email.com,Lenha Mendes,NOVO,2025-05-08,,,,,,,,,,,,,,,,,,,,,
FALSE,Felipe Lima,5516962766596,FORNECEDOR,Estacas,Londrina,PR,felipe.lima@email.com,Estacas Rocha,ATIVO,2025-01-10,,,,,,,,,,,,,,,,,,,,,
FALSE,Ricardo Ferreira,5517942600343,FORNECEDOR,Estacas,Paraguacu Paulista,SP,ricardo.ferreira@email.com,Estacas Rocha,ATIVO,2025-11-11,,,,,,,,,,,,,,,,,,,,,
FALSE,Bruno Costa,5514945781255,FORNECEDOR,Toras,Londrina,PR,bruno.costa@email.com,Toras Ferreira,ATIVO,2025-10-22,,,,,,,,,,,,,,,,,,,,,
FALSE,Camila Alves,5514935418461,FORNECEDOR,Estacas,Ribeirao Preto,SP,camila.alves@email.com,Estacas Ribeiro,VIP,2025-05-26,,,,,,,,,,,,,,,,,,,,,
FALSE,Patricia Carvalho,5516995376294,FORNECEDOR,Estacas,Maringa,PR,patricia.carvalho@email.com,Estacas Oliveira,ATIVO,2025-06-08,,,,,,,,,,,,,,,,,,,,,
FALSE,Ana Moreira,5518937459770,FORNECEDOR,Eucalipto Verde,Piraju,SP,ana.moreira@email.com,Eucalipto Verde Almeida,ATIVO,2025-09-11,,,,,,,,,,,,,,,,,,,,,
FALSE,Bruna Santos,5515942030626,FORNECEDOR,Madeira Bruta,Ribeirao Preto,SP,bruna.santos@email.com,Madeira Bruta Silva,ATIVO,2025-03-02,,,,,,,,,,,,,,,,,,,,,
FALSE,Patricia Moreira,5514987178385,FORNECEDOR,Postes,Uberlandia,MG,patricia.moreira@email.com,Postes Pereira,ATIVO,2025-03-10,,,,,,,,,,,,,,,,,,,,,
FALSE,Andre Gomes,5514966021745,FORNECEDOR,Estacas,Rancharia,SP,andre.gomes@email.com,Estacas Carvalho,ATIVO,2025-04-25,,,,,,,,,,,,,,,,,,,,,
FALSE,Juliana Rocha,5517982427513,FORNECEDOR,Estacas,Candido Mota,SP,juliana.rocha@email.com,Estacas Silva,VIP,2025-01-27,,,,,,,,,,,,,,,,,,,,,
FALSE,Pedro Alves,5517979387443,FORNECEDOR,Mouroes,Ribeirao Preto,SP,pedro.alves@email.com,Mouroes Lima,NOVO,2025-09-05,,,,,,,,,,,,,,,,,,,,,
FALSE,Joao Nunes,5514991498920,FORNECEDOR,Briquetes,Goiania,GO,joao.nunes@email.com,Briquetes Oliveira,ATIVO,2025-02-27,,,,,,,,,,,,,,,,,,,,,
FALSE,Felipe Costa,5516954095491,FORNECEDOR,Tratamento CCA,Presidente Prudente,SP,felipe.costa@email.com,Tratamento CCA Mendes,ATIVO,2025-08-19,,,,,,,,,,,,,,,,,,,,,
FALSE,Bruna Moreira,5518981348431,FORNECEDOR,Tratamento CCA,Presidente Prudente,SP,bruna.moreira@email.com,Tratamento CCA Almeida,ATIVO,2025-10-13,,,,,,,,,,,,,,,,,,,,,
FALSE,Joao Ferreira,5518972342207,FORNECEDOR,Postes,Assis,SP,joao.ferreira@email.com,Postes Costa,ATIVO,2025-01-27,,,,,,,,,,,,,,,,,,,,,
FALSE,Ricardo Ribeiro,5514989500509,FORNECEDOR,Mouroes,Tupa,SP,ricardo.ribeiro@email.com,Mouroes Costa,ATIVO,2025-11-28,,,,,,,,,,,,,,,,,,,,,
FALSE,Maria Silva,5518989981741,FORNECEDOR,Eucalipto Verde,Piraju,SP,maria.silva@email.com,Eucalipto Verde Pereira,ATIVO,2025-02-27,,,,,,,,,,,,,,,,,,,,,
FALSE,Camila Pereira,5518944454426,FORNECEDOR,Briquetes,Ribeirao Preto,SP,camila.pereira@email.com,Briquetes Moreira,NOVO,2025-01-28,,,,,,,,,,,,,,,,,,,,,
